lread lwrite scall sread swrite fork exec rchar wchar pgout ppgout pgfree pgscan atch pgin ppgin pflt vflt runqsz freemem freeswap Y outlier number
-0.17919 -0.27120 0.28202 0.45997 0.48571 -0.67944 -0.49730 -0.49759 0.01156 -0.43065 -0.39289 -0.36833 -0.30261 -0.12745 -0.20671 -0.16915 -0.77749 -0.70484 -0.14420 -0.17787 -0.50703 0.05604 1.00000 7588
-0.32914 -0.40503 2.21160 0.52028 1.28960 -0.27610 -0.30544 0.27448 4.06815 -0.09334 -0.26208 -0.30684 -0.30261 -0.09242 0.15007 0.29315 -0.33802 -0.35178 -0.14022 -0.59649 -0.82463 -0.43307 1.00000 2696
-0.23542 -0.40503 0.58933 0.84194 1.44540 0.04656 -0.38218 0.23202 3.55594 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 1.13679 0.69441 0.06858 0.11464 -0.14022 -0.48247 -0.70927 -0.32438 1.00000 7573
0.34564 0.39792 0.14183 0.47505 1.02164 -0.27610 -0.03684 2.20176 4.85193 4.01655 6.07499 7.59792 7.91815 -0.12745 4.03067 4.94666 -0.13979 -0.02679 -0.14817 -0.65854 -0.72631 -0.75915 1.00000 1856
-0.32914 -0.40503 -1.15353 -0.69097 -0.66093 -0.35677 -0.34381 0.33123 1.16091 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.42366 -0.34060 -0.31809 -0.57132 -0.13863 0.68436 1.17150 0.32776 1.00000 429
-0.32914 -0.43848 0.79135 0.08303 -0.16239 -0.59877 -0.45893 0.21243 0.84213 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.00562 0.01847 -0.67295 -0.60274 -0.12591 0.97365 0.03949 0.38211 1.00000 6652
-0.23542 -0.37157 2.71480 1.24402 1.43293 0.04656 -0.11358 -0.28266 2.93857 2.84257 3.37281 2.51194 2.22547 -0.05738 4.30889 3.02745 0.32616 0.82206 -0.14817 -0.60293 -0.80843 -0.75915 1.00000 2102
-0.36663 -0.43848 -1.07395 -0.67086 -0.66716 -0.67944 -0.49730 -0.43330 -0.58159 -0.43065 -0.39289 -0.36833 -0.30261 -0.05738 -0.59665 -0.55604 -0.80056 -0.87710 -0.14022 -0.34951 0.92057 0.70818 1.00000 4469
-0.19793 -0.43848 -0.58176 -0.17329 -0.38050 -0.27610 -0.26707 1.86196 2.40565 -0.43065 -0.39289 -0.36833 -0.30261 0.01270 0.10970 0.27879 0.16962 0.09259 3.07290 -0.67506 -3.14724 -4.56333 1.00000 4862
-0.34788 -0.43848 -0.84377 -0.47988 -0.38050 -0.59877 -0.26707 -0.80197 -0.55878 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 0.07943 -0.12606 -0.72933 -0.68709 -0.11636 -0.35233 -0.62624 0.59949 1.00000 6584
0.15820 -0.30466 1.88163 0.70624 1.12135 0.12723 -0.26707 0.91769 4.69414 0.02161 -0.15691 -0.25740 -0.30261 0.36133 -0.00706 0.85060 0.16035 1.00495 -0.11795 -0.54854 -0.76270 -0.86784 1.00000 6076
-0.29165 -0.37157 -0.12263 0.01267 -0.16239 -0.19544 0.00154 -0.74791 -0.51165 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.48132 -0.46627 -0.14853 -0.32314 -0.14022 -0.30801 -0.47418 0.38211 1.00000 6824
-0.27291 -0.43848 0.50914 -0.39444 -0.35557 -0.27610 -0.19032 -0.26916 -0.33486 0.32312 0.09352 -0.13966 -0.30261 -0.19753 0.03763 0.13516 -0.07162 -0.24041 -0.14658 -0.59609 -0.77422 0.00169 1.00000 1626
-0.08547 -0.27120 0.25019 0.36448 0.18659 -0.67944 -0.49730 -0.65544 -0.41354 -0.43065 -0.39289 -0.36833 -0.30261 -0.12745 -0.43808 -0.45730 -0.74462 -0.64148 -0.14817 -0.45225 -0.59498 0.43646 1.00000 6469
-0.34788 -0.43848 0.88011 0.98770 0.41093 -0.36080 -0.23062 3.04626 0.50618 0.24397 0.35184 1.77557 1.46637 -0.16249 0.26323 0.28283 -0.04391 0.32774 -0.13545 -0.66015 -0.75584 -0.05265 1.00000 7333
0.00825 -0.27120 0.46200 0.79169 0.26760 0.12723 1.23328 0.54324 1.47678 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 0.57316 0.82008 -0.03657 0.31716 -0.13863 -0.49375 -0.68620 -0.05265 1.00000 6425
0.62680 1.40160 2.17119 -0.09288 -0.10007 0.28050 1.33304 -0.20261 1.03529 0.28166 -0.14442 -0.25152 -0.30261 0.49974 -0.52529 -0.50263 1.70416 0.44120 -0.12272 -0.60898 0.43178 -0.59611 1.00000 95
-0.02923 0.02990 -0.58911 1.01283 0.18036 -0.59877 -0.45893 1.66395 3.12123 0.62274 0.31569 -0.06612 -0.30261 0.18789 -0.52457 -0.50218 -0.62296 -0.45613 2.57184 -0.67465 -3.14724 -4.56333 1.00000 3412
-0.12295 -0.10392 -0.39566 1.21889 0.02456 -0.59877 -0.42056 1.94067 3.96864 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.06328 -0.20595 -0.68169 -0.67918 4.63970 -0.67304 -3.14725 -4.56333 1.00000 1307
0.21444 0.09682 1.33986 0.58060 0.22398 0.61123 0.30851 0.66795 0.18946 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.46691 -0.47525 0.88457 1.21936 -0.10682 -0.08882 0.00130 -0.27004 1.00000 8161
-0.27291 -0.33811 1.14702 0.99775 0.89701 -0.67944 -0.49730 -0.64920 -0.18662 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.29465 -0.31412 -0.76420 -0.77280 -0.13386 -0.49093 -0.55636 0.16473 1.00000 183
0.06448 0.59866 0.34813 -0.21350 0.31746 -0.11477 -0.38218 -0.66552 -0.51184 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.58223 -0.54707 -0.11532 -0.27183 -0.14022 -0.36280 0.93202 0.32776 1.00000 7537
-0.32914 -0.43848 -0.09141 -0.43967 -0.41166 -0.59877 -0.42056 -0.45461 -0.64211 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.47009 0.77251 -0.63624 -0.64253 -0.12591 1.96601 0.19765 0.65384 1.00000 134
1.02043 2.90713 1.40781 3.11869 0.34861 0.36520 0.22985 4.93886 -0.29458 -0.35527 -0.35345 -0.34979 -0.30261 0.15285 -0.33789 -0.38593 1.06061 1.15229 -0.14817 -0.53928 -0.74235 -0.32438 1.00000 2600
34.21597 -0.00355 1.26762 -0.42962 -0.19978 0.77256 0.23177 -0.68256 -0.23637 -0.16683 -0.27457 -0.31889 -0.30261 -0.05738 -0.43808 -0.43934 0.65383 0.54707 -0.12272 -0.55902 0.43740 -1.46564 1.00000 1753
-0.31039 -0.43848 -0.29955 -0.23863 0.01210 0.36923 -0.38218 -0.53915 -0.54785 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 0.17136 0.00777 -0.13863 0.11303 0.92805 0.32776 1.00000 477
0.15820 0.33101 -0.61421 0.80174 0.16789 -0.35677 0.15502 1.49059 2.87766 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.47009 0.37753 -0.63275 -0.28753 6.34965 -0.67465 -3.14724 -4.50899 1.00000 3986
2.63241 4.24537 1.74512 1.04801 0.38600 3.19256 4.29920 1.01406 -0.15972 0.77537 1.59217 1.86889 3.27078 -0.02234 4.78027 2.96282 2.41588 3.88548 -0.12988 -0.64564 -0.54786 -1.62867 1.00000 1277
-0.34788 -0.43848 -0.07917 -0.16324 -0.09384 -0.67944 -0.49730 -0.69154 -0.40709 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.42366 -0.44832 -0.79881 -0.80903 -0.14022 -0.00623 -0.68254 0.38211 1.00000 7734
0.81424 1.33469 0.92235 0.80174 0.79107 2.70049 3.10199 0.29271 -0.08155 0.32123 0.27625 0.92704 0.83098 -0.05738 -0.03589 0.09791 3.45065 3.07627 -0.14022 -0.65531 -0.81833 -0.70480 1.00000 5910
-0.23542 -0.30466 -0.62706 0.52028 -0.19978 -0.51810 -0.42056 3.09330 -0.50951 0.92613 0.47476 1.05929 0.79386 0.36309 0.51333 0.28777 -0.47892 0.03709 -0.14658 -0.65249 -0.80176 0.38211 1.00000 1629
-0.06672 -0.43848 0.41241 0.58060 0.72252 1.41789 0.57711 -0.20017 -0.22725 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.56782 -0.52911 1.46144 1.48953 -0.11954 -0.29632 0.70797 -0.43307 1.00000 4769
0.42062 1.36815 1.48188 0.91733 0.40470 -0.51810 0.00154 2.03660 4.31591 -0.43065 -0.39289 -0.36833 -0.30261 24.74992 -0.36600 -0.39446 -0.62226 0.09259 -0.12272 0.44463 0.51725 0.05604 1.00000 5047
-0.27291 -0.40503 -1.03783 -0.68091 -0.50513 0.44586 -0.03876 0.49065 -0.34268 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.35231 -0.32310 0.96464 0.12914 -0.14340 0.13278 1.15119 -0.16134 1.00000 7653
-0.34788 -0.43848 0.52199 1.25910 0.51064 -0.03410 -0.26707 0.50668 -0.22226 0.62274 0.97168 1.38962 2.02065 -0.12745 1.93540 1.98840 -0.27579 -0.09140 -0.13863 -0.65209 -0.48063 -0.21569 1.00000 7936
-0.34788 -0.40503 -1.20924 -0.78143 -0.59861 -0.67944 -0.49730 0.15469 0.97065 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.17788 -0.18710 -0.82127 -0.85066 -0.14658 0.12552 1.04925 0.32776 1.00000 3899
-0.34788 -0.43848 -1.24781 -0.84677 -0.66716 -0.67944 -0.49730 -0.74656 -0.64070 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.20743 -0.31367 -0.82154 -0.88233 -0.14022 -0.46353 0.99156 0.43646 1.00000 6533
1.15163 2.90713 0.09837 -0.62563 -0.44282 0.04656 1.15269 -0.69203 -0.20355 0.24774 -0.15626 -0.02224 -0.03833 0.22293 -0.23626 -0.33162 0.10843 -0.03830 -0.13227 -0.65370 0.46969 0.16473 1.00000 3295
-0.17919 -0.30466 -0.20160 0.01769 -0.13123 -0.35677 -0.34381 0.38077 -0.08172 0.13279 0.19737 0.02627 0.03406 0.53653 -0.33789 -0.26924 0.86692 0.73530 -0.14817 -0.57916 -0.50264 -0.05265 1.00000 428
-0.31039 -0.43848 1.00806 0.65096 0.62904 -0.51810 -0.19032 -0.20747 0.05455 -0.24221 -0.26142 -0.30653 -0.30261 -0.19753 -0.07697 -0.19608 -0.21872 0.50078 2.42869 -0.67868 -3.14722 -4.56333 1.00000 7524
0.75801 2.27146 0.99214 0.52028 0.16166 0.12723 0.34688 0.41733 0.26750 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 1.06111 0.70069 0.32694 0.39313 -0.12909 -0.47602 0.27758 0.05604 1.00000 5537
-0.34788 -0.40503 -0.59523 -0.59547 -0.58615 -0.59877 -0.49730 -0.49251 -0.45382 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.80441 -0.86683 -0.14499 -0.48247 0.96875 0.70818 1.00000 6265
-0.34788 -0.43848 0.03898 0.02774 0.09311 -0.51810 -0.03876 -0.44065 0.19927 0.24586 -0.01231 -0.18941 -0.30261 -0.19753 0.25242 0.14279 -0.73632 -0.65258 -0.14420 -0.59568 -0.53526 0.11038 1.00000 6653
-0.36663 -0.43848 -1.26434 -0.93221 -0.69832 -0.67944 -0.49730 -0.75601 0.06548 1.75526 1.10577 0.23733 -0.15079 -0.19753 -0.38042 -0.33162 -0.82503 -0.85825 -0.14022 -0.64806 0.98022 0.43646 1.00000 6061
-0.10421 -0.43848 0.11306 0.06795 0.01210 0.84920 0.19148 -0.48745 -0.50204 0.05741 1.98195 2.59846 2.72212 -0.19753 2.32390 2.63337 0.61747 0.75514 -0.13624 -0.64846 -0.65314 -0.21569 1.00000 4479
-0.31039 -0.43848 -0.40117 -0.54019 -0.37427 -0.43744 -0.11358 -0.71846 -0.56068 -0.16683 0.09352 0.11990 0.20627 -0.12745 -0.14977 -0.07130 -0.56632 -0.22575 -0.13068 -0.65410 0.26709 0.43646 1.00000 826
4.35685 8.59467 0.98724 2.01801 2.51102 1.33723 -0.19032 0.44159 0.59906 -0.43065 -0.39289 -0.36833 -0.30261 0.88866 -0.51016 -0.50218 1.33732 1.23297 -0.14420 -0.52477 -0.85946 -0.43307 1.00000 4291
11.29211 17.72819 1.99917 1.35459 0.91570 -0.27610 0.19340 -0.12563 0.23144 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.28269 0.09926 -0.31460 0.06432 -0.13227 -0.49818 -0.63107 -0.59611 1.00000 2474
3.79453 6.65421 2.69338 1.83205 1.58873 0.93390 -0.15195 0.58618 0.45019 0.54924 0.97431 0.91715 1.19872 -0.19753 -0.33717 0.35958 0.93702 1.15443 -0.11636 -0.62429 0.00915 -0.65045 1.00000 3030
-0.34788 -0.43848 -0.74705 -0.71609 -0.51136 -0.67944 -0.49730 -0.80958 -0.53120 0.54924 0.40903 0.71938 0.76575 -0.19753 1.86837 0.97897 -0.79532 -0.66242 -0.14499 -0.65652 -0.56535 0.70818 1.00000 3287
-0.21667 -0.43848 0.06837 0.77158 1.09019 2.06323 -0.15195 0.00105 -0.42557 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 2.04179 1.63928 -0.13863 0.13681 1.04279 -0.54176 1.00000 7900
-0.27291 -0.37157 -0.30445 -0.68091 -0.75440 0.12723 0.69223 -0.51861 -0.63043 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.51016 -0.49320 0.47728 0.11039 -0.14658 1.26132 1.18367 0.49080 1.00000 6748
-0.21667 -0.27120 -0.22241 -0.28889 -0.36180 -0.59877 -0.45893 -0.40296 -0.45250 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 0.57099 0.20698 -0.49115 -0.56818 -0.13227 -0.55942 -0.72146 0.49080 1.00000 7226
0.45811 -0.43848 0.85318 1.00277 0.31122 0.60720 0.57520 1.45053 1.07500 0.13279 0.13164 0.28553 0.41572 0.01270 0.94291 1.86272 4.44329 1.26622 -0.14022 -0.63799 -0.49741 -0.48742 1.00000 6134
-0.36663 -0.43848 1.11580 0.31925 -0.08761 -0.43744 -0.38218 0.41289 0.12924 -0.16683 -0.27457 -0.31889 -0.30261 -0.16249 0.23800 -0.02732 -0.49911 -0.41325 -0.13863 -0.50301 -0.74925 0.11038 1.00000 5655
0.04574 -0.43848 -0.05958 0.21873 0.09934 1.17589 0.27014 -0.21404 0.03507 0.58693 0.34329 1.21998 0.90632 -0.19753 0.78722 0.46730 1.10134 1.49791 -0.13545 -0.65008 -0.63276 -0.43307 1.00000 6667
-0.31039 -0.43848 -1.08130 -0.84174 -0.71701 -0.51810 -0.49730 -0.81562 -0.51553 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.52014 -0.76035 -0.83940 -0.14022 1.78551 0.94766 0.70818 1.00000 1761
2.70738 5.68399 -0.24323 -0.18335 0.01833 -0.51810 -0.34381 -0.61862 -0.03594 0.47387 0.71139 1.52280 1.56421 -0.12745 1.49357 1.94845 -0.09259 -0.28544 -0.14579 -0.64403 -0.61755 0.11038 1.00000 3866
0.12072 0.79939 2.90152 -0.02754 0.65397 -0.59877 -0.45893 -0.38854 0.59812 0.32312 -0.07738 -0.23237 -0.30261 -0.12745 -0.49574 -0.49320 -0.49814 -0.49383 -0.14022 -0.57876 -0.74457 0.00169 1.00000 7140
0.02700 -0.40503 2.25445 2.32459 2.01872 2.29716 0.19148 1.29027 -0.20638 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.42366 -0.43979 2.37253 1.95699 -0.10205 -0.38456 0.47127 -0.75915 1.00000 115
-0.29165 -0.37157 -0.29832 -0.46480 0.45455 -0.67944 -0.49730 -0.35739 3.43299 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.00562 -0.15209 -0.82328 -0.72211 -0.14181 -0.09809 -0.67917 0.27342 1.00000 2634
-0.02923 0.49829 -1.29740 -0.98247 -0.84788 -0.67944 -0.49730 -0.82044 -0.64429 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88233 -0.14022 -0.47763 0.90697 0.76253 1.00000 2235
-0.25416 -0.40503 1.00010 0.74645 0.06195 0.52653 0.38334 0.48482 -0.24075 2.12649 1.69340 2.44427 1.65867 -0.16249 2.41039 2.77655 0.43253 0.45104 -0.14499 -0.65854 -0.52692 -0.37873 1.00000 3212
-0.25416 -0.43848 1.49902 1.26412 0.80976 1.16379 0.07444 0.71148 1.11514 1.14283 0.66537 -0.02440 -0.30261 -0.16249 -0.46763 -0.46672 2.94659 1.22711 -0.13784 -0.62227 -0.49733 -0.48742 1.00000 3233
-0.36663 -0.43848 -1.30597 -0.98247 -0.86034 -0.67944 -0.49730 -0.81607 -0.64492 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88233 -0.14817 2.19809 1.23001 0.70818 1.00000 7174
0.08323 -0.30466 -0.15140 0.44490 0.21152 0.12723 -0.03684 1.58656 1.18427 2.58440 1.48700 0.50308 -0.30261 0.08278 2.04136 1.72403 0.26926 0.89054 -0.11795 -0.54290 -0.72008 -0.27004 1.00000 2123
-0.25416 -0.27120 -0.73236 -0.41956 -0.42412 -0.59877 -0.19032 -0.77215 -0.47228 0.58505 0.32883 0.31643 0.29230 0.01270 1.08634 0.49199 -0.77119 -0.31188 -0.14658 -0.65088 -0.80132 0.49080 1.00000 3860
-0.32914 -0.37157 1.54065 0.32930 0.72875 -0.43744 -0.26707 1.59424 0.14460 1.11833 1.54353 2.29440 9.94325 -0.12745 4.55971 4.55303 -0.57252 -0.35016 -0.14579 -0.64363 -0.73664 -0.16134 1.00000 6537
-0.34788 -0.43848 -1.21475 -0.74122 -0.72324 -0.67944 -0.49730 0.51952 -0.61199 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.52911 -0.77958 -0.86977 -0.13704 -0.23226 1.03967 0.43646 1.00000 7387
-0.10421 -0.03701 -0.78256 0.76153 -0.13746 -0.67944 -0.49730 1.67306 3.72485 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 -0.74156 -0.69127 6.37351 -0.67264 -3.14725 -4.56333 1.00000 942
-0.29165 -0.43848 0.26488 -0.23863 -0.06268 -0.43744 -0.15195 -0.35329 -0.33345 0.85075 0.23813 0.12608 -0.10300 0.11782 0.54216 0.19800 -0.57331 -0.32314 -0.10523 -0.63879 -0.04182 0.38211 1.00000 5601
-0.31039 -0.40503 -1.18659 -0.65578 -0.67962 -0.59877 0.11665 -0.19654 0.27393 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.48132 -0.41241 -0.71840 -0.73677 -0.13068 0.14768 0.95985 0.59949 1.00000 1807
-0.27291 -0.43848 0.34936 -0.54521 -0.41789 -0.67944 -0.49730 -0.52825 -0.65254 -0.31758 -0.35345 -0.34979 -0.30261 -0.19753 -0.23626 0.07233 -0.76909 -0.34827 -0.13863 -0.44902 0.19957 0.43646 1.00000 2360
1.00168 2.20455 0.31508 0.38458 0.01833 0.76853 1.22560 -0.27919 -0.22199 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.15049 -0.13504 1.32579 0.74467 -0.12591 -0.38093 0.50547 -0.05265 1.00000 2195
1.43279 3.37551 1.87735 0.39464 0.31746 0.93390 0.19340 -0.16757 -0.25352 -0.43065 -0.39289 -0.36833 -0.30261 -0.05738 1.04670 0.52116 1.09085 1.97019 -0.11636 -0.30559 -0.01896 -0.65045 1.00000 1233
-0.29165 -0.43848 -0.47830 0.22375 0.09934 -0.59877 -0.45893 -0.78053 -0.48065 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 0.90255 0.41344 -0.65023 -0.07914 -0.14658 -0.49254 -0.83261 0.49080 1.00000 4731
-0.23542 -0.40503 0.98602 1.01283 1.32076 -0.67944 -0.49730 0.47738 0.67200 0.51156 0.00150 -0.19528 -0.30261 -0.05738 0.67190 0.67376 -0.80930 -0.57341 -0.13068 -0.62026 -0.66716 0.00169 1.00000 5281
-0.29165 -0.40503 1.87551 0.20365 -0.00036 0.20790 0.23177 -0.05805 -0.25156 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.51016 -0.50218 0.79018 0.46015 -0.13386 -0.15208 0.14663 0.05604 1.00000 1305
0.49560 -0.40503 1.03928 0.17350 -0.21224 3.99922 6.10268 0.57718 -0.39650 0.24774 -0.05109 -0.04078 -0.12549 0.88866 0.45567 0.20698 2.40539 2.83621 -0.14340 -0.62711 -0.55222 -1.13956 1.00000 4096
-0.32914 -0.43848 -0.67787 -0.67589 -0.32441 -0.03410 -0.30544 -0.34339 0.11052 0.21005 -0.14311 -0.25091 -0.30261 -0.16249 -0.13536 -0.04437 -0.40200 -0.40796 -0.13784 -0.60858 -0.63735 0.49080 1.00000 4238
-0.34788 -0.40503 -0.32159 -0.67589 -0.67962 -0.67944 -0.49730 -0.75059 -0.52876 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82529 -0.88249 -0.14340 2.63967 1.26271 0.70818 1.00000 552
-0.32914 -0.43848 -0.49238 -0.25873 0.00587 -0.67944 -0.49730 -0.25411 -0.05138 0.47387 -0.06423 -0.22001 -0.30261 3.06105 -0.12094 -0.04437 -0.82328 -0.84987 -0.14658 -0.63396 -0.62468 0.43646 1.00000 5650
0.47685 1.53543 0.29120 -0.23361 -0.18731 -0.19544 0.03991 -0.22980 -0.34027 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.46691 -0.45730 0.16962 0.37010 -0.14817 -0.26852 -0.64140 0.00169 1.00000 415
-0.36663 -0.43848 -0.58054 -0.75630 -0.59238 -0.67944 -0.49730 -0.81630 -0.65529 -0.09145 -0.26142 -0.30653 -0.30261 -0.16249 -0.53899 -0.52014 -0.82328 -0.88233 -0.14817 -0.60696 1.00450 0.70818 1.00000 4759
-0.31039 -0.37157 0.17366 -0.40449 0.10558 -0.43744 -0.45893 -0.37674 -0.49621 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 0.06646 0.25186 -0.55933 -0.61844 -0.13068 1.09855 0.92904 0.32776 1.00000 933
0.15820 0.93322 -1.25026 -0.84677 -0.67339 -0.67944 -0.49730 -0.82010 -0.62792 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82328 -0.88233 -0.14817 -0.62389 1.02256 0.65384 1.00000 7913
-0.08547 -0.13738 -0.27629 1.11334 1.08396 -0.19544 -0.19032 1.02883 0.34971 -0.05377 -0.24828 -0.23267 -0.25496 0.04774 0.45351 0.70698 0.11674 -0.12899 -0.13545 -0.60817 0.86398 0.00169 1.00000 3709
-0.29165 -0.40503 -0.25241 -0.55527 -0.33688 -0.51810 -0.42056 -0.63121 -0.18623 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.20622 -0.74410 -0.13386 0.15816 0.52734 0.59949 1.00000 453
-0.25416 -0.43848 -0.50953 0.03277 0.44832 1.09523 0.00154 -0.11962 -0.35651 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.32276 -0.25981 1.72539 0.87170 -0.14181 0.78186 1.16633 -0.37873 1.00000 1294
0.13946 0.79939 -0.56278 -0.07278 -0.11253 -0.51810 -0.38218 -0.73213 -0.45385 0.17425 0.05474 -0.02780 -0.11101 -0.16249 0.08231 0.19935 -0.56903 -0.59258 -0.14817 -0.64564 -0.61427 0.43646 1.00000 4143
-0.31039 -0.43848 -0.06447 -0.04765 -0.47397 -0.59877 -0.34381 -0.35676 -0.51447 -0.27989 -0.34030 -0.25709 -0.20140 -0.19753 0.05204 0.49423 -0.66421 -0.72526 -0.12750 -0.65451 -0.51193 0.32776 1.00000 1672
-0.31039 -0.40503 -0.92091 -0.79651 -0.53006 -0.27610 0.07828 -0.58856 0.83189 -0.31758 -0.11682 -0.34361 -0.30261 -0.05738 -0.58223 -0.53809 -0.37928 -0.47393 -0.14658 2.08285 1.24268 0.43646 1.00000 2752
1.24535 1.13395 0.03592 0.40469 0.74744 0.28856 0.57711 0.18838 0.62579 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 3.91535 2.72942 0.44057 0.65912 -0.14817 -0.44902 -0.54930 -0.16134 1.00000 5591
-0.36663 -0.43848 -0.95764 -0.95734 -0.81049 -0.67944 -0.49730 -0.80068 -0.61101 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.53899 -0.49320 -0.82328 -0.88233 -0.14817 1.14327 1.18556 0.70818 1.00000 1433
2.83859 0.29755 0.38486 0.12324 0.77860 -0.67944 -0.49730 -0.44430 1.54963 1.71758 2.94622 1.43010 0.23719 -0.19753 -0.39483 -0.43037 -0.82154 -0.74829 -0.13386 -0.63517 0.00302 0.43646 1.00000 2443
-0.34788 -0.40503 -1.29433 -0.99252 -0.79179 -0.67944 -0.49730 -0.79349 -0.56911 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82355 -0.88249 -0.14340 2.26859 1.26479 0.76253 1.00000 818
-0.12295 -0.43848 -0.43055 -0.39946 -0.43035 0.04656 -0.00038 0.59591 -0.43258 -0.43065 -0.39289 -0.36833 -0.30261 -0.16249 -0.28023 -0.30514 0.58609 0.59210 -0.13545 -0.13073 0.51102 0.27342 1.00000 7191
-0.04798 0.36446 -0.91785 -0.82164 -0.53006 -0.59877 -0.45893 -0.81150 -0.58458 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.16491 -0.28719 -0.71193 -0.76442 -0.14420 -0.42807 -0.68882 0.49080 1.00000 17
-0.36663 -0.43848 -1.27291 -0.88195 -0.82295 -0.67944 -0.49730 -0.11375 -0.59044 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 -0.82302 -0.88218 -0.14499 3.01357 1.28701 0.76253 1.00000 4478
2.53869 4.41265 3.75550 0.58060 0.44832 0.12723 0.95700 0.51048 0.22012 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 1.31699 1.13696 0.79018 0.49701 -0.11477 -0.07432 0.00627 -0.81349 1.00000 843
-0.17919 -0.40503 0.34262 1.07314 1.47032 2.22456 -0.07521 0.06588 0.17118 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.59665 -0.55604 2.26380 1.81730 -0.13386 1.89107 1.22543 -0.32438 1.00000 5389
1.43279 3.34206 0.53056 0.98770 1.03410 0.44990 -0.07521 0.27532 -0.35628 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.12094 -0.25083 0.35666 0.29470 -0.13863 -0.50785 -0.49105 -0.16134 1.00000 5716
-0.21667 -0.40503 -0.17222 0.52531 0.61658 1.82123 -0.07521 0.89880 -0.48508 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.32276 -0.24186 1.71316 1.36911 -0.14022 1.43175 1.26093 0.00169 1.00000 3009
-0.36663 -0.43848 -0.87561 -0.65076 -0.55499 -0.67944 -0.49730 -0.81406 -0.51160 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.56782 -0.53809 -0.82180 -0.78531 -0.13784 -0.53122 -0.80046 0.65384 1.00000 1877
-0.32914 -0.40503 -0.74338 -0.65578 -0.53629 -0.51810 -0.42056 -0.18553 -0.07577 -0.43065 -0.39289 -0.36833 -0.30261 -0.19753 -0.53899 -0.49320 -0.51737 -0.63101 -0.13704 1.95030 1.24299 0.49080 1.00000 2343
