Longitude Latitude HousingMedianAge TotalRooms TotalBedrooms Population Households MedianIncome Y outlier number
0.26938 -0.13665 0.58485 0.38424 0.25426 0.22387 0.30461 -0.60274 -1.16953 1.00000 1213
0.77850 -0.92320 -0.76594 0.88159 1.20384 0.46230 1.07360 0.25494 1.92685 1.00000 6576
-1.42267 1.01041 1.85618 0.04641 1.66913 0.29628 1.38486 -1.08638 0.15724 1.00000 6693
0.85337 -0.70315 0.02865 -0.91942 -0.93272 -0.92498 -0.91949 -0.24212 -0.31246 1.00000 20240
-1.41269 1.30069 -0.68648 1.02277 1.13262 0.26449 1.34824 -0.68543 0.52641 1.00000 18144
0.61378 -0.72656 1.85618 -0.55271 -0.83539 -0.77574 -0.84102 3.41905 2.54041 1.00000 4172
-1.09824 0.50477 -0.84539 1.81761 2.03472 1.88666 2.09107 -0.18880 -0.27780 1.00000 3678
0.60380 -0.84361 0.50539 -0.57654 -0.69058 -0.68920 -0.73901 1.07572 1.18330 1.00000 7998
1.09794 -1.13856 -0.76594 -0.78282 -0.52440 -0.51259 -0.47222 -1.17849 -0.16774 1.00000 1318
0.66370 -0.69379 1.29997 -0.64209 -0.63360 -0.81813 -0.61869 -0.38277 0.65640 1.00000 5992
1.15784 -1.34925 0.66431 -0.66318 -0.38196 -0.68920 -0.32052 -0.73876 0.08531 1.00000 9465
-1.07827 1.10873 -2.03726 3.01675 2.33622 1.90079 2.02045 0.59530 -0.15387 1.00000 18178
1.15784 -1.36329 0.58485 -0.00172 -0.20867 0.54089 -0.21066 1.40081 1.20410 1.00000 18723
1.26764 -1.35861 0.42594 -0.26346 -0.34873 -0.22648 -0.26036 -0.19006 -0.56204 1.00000 10829
-1.45761 0.99168 1.45889 -0.22725 -0.26801 -0.28300 -0.25774 -0.08700 0.88085 1.00000 17554
1.20276 -0.64229 -0.13027 3.04792 2.57124 -0.25651 -0.23420 -0.69801 -0.62097 1.00000 19728
-1.27792 0.96359 -0.92485 -0.11724 0.54863 -0.18498 0.37524 -0.25038 0.55848 1.00000 17279
0.58883 -0.72656 -0.05081 -0.82636 -0.73094 -0.95059 -0.75732 -0.42303 1.45715 1.00000 13163
-1.33283 1.02914 0.98214 -0.02739 -0.31312 -0.55763 -0.32313 1.09767 1.38002 1.00000 4882
0.62876 -0.76402 1.45889 -0.49724 -0.41757 -0.08519 -0.46437 -0.99563 -0.78389 1.00000 7727
-0.88860 1.36623 -0.52756 -0.01318 -0.30125 -0.18498 -0.24205 0.61693 -0.69290 1.00000 13318
0.88331 -0.90915 -1.08377 -0.24605 -0.51253 -0.48787 -0.50361 2.16764 1.04984 1.00000 10637
-1.19307 1.11809 0.50539 0.02532 0.00974 -0.01455 0.01428 -0.44988 -0.96675 1.00000 12085
0.67867 -0.50183 -1.32214 -0.07507 -0.30837 -0.33333 -0.31267 0.44165 0.47875 1.00000 11988
-1.37276 1.07596 0.34648 -1.07252 -1.10365 -1.06803 -1.14182 -0.62937 -1.59764 1.00000 5357
-0.12493 0.90741 -1.24268 -0.42298 -0.46980 -0.69097 -0.67624 -0.63622 -0.99188 1.00000 15347
0.79347 -0.92788 -0.52756 0.32052 0.51302 0.06581 0.57402 -0.07326 -0.07761 1.00000 6140
0.94820 -0.95129 -0.28919 0.24214 -0.21104 0.08082 -0.12173 1.53778 0.51255 1.00000 15930
0.60879 -0.77338 1.06160 0.20409 0.33734 0.31748 0.28631 -0.06615 -0.31246 1.00000 7079
-0.51924 -0.26774 -1.24268 -0.12457 -0.27751 -0.14877 -0.31267 0.39269 0.57408 1.00000 9843
0.77351 -0.79211 -0.44810 0.99893 1.28930 1.59526 1.35086 -0.20143 -0.13047 1.00000 11639
-1.23300 0.67800 -0.68648 -0.99413 -1.05142 -1.05655 -1.08166 0.48918 0.47355 1.00000 15078
0.55389 -0.65633 -0.68648 0.90451 2.28161 3.46468 2.29509 -0.60985 -0.32459 1.00000 13728
0.80345 -0.72656 -0.05081 0.08949 0.03348 0.79874 0.15029 0.05444 -0.29253 1.00000 7918
-1.46759 1.06659 -2.11672 -0.91162 -0.95409 -1.07951 -0.99796 1.45824 0.89385 1.00000 12617
0.75354 -0.71252 0.58485 -0.20983 -0.12558 -0.45166 -0.22897 -0.58168 0.28290 1.00000 14393
-1.14815 0.81845 -1.00431 0.29302 -0.02112 0.38636 0.07183 0.88022 0.53941 1.00000 1424
-0.83869 1.43646 -1.00431 0.28706 -0.01163 0.32543 0.11368 0.19778 -0.54125 1.00000 9789
0.14460 0.42518 0.34648 -0.53437 -0.49354 -0.17968 -0.51930 -1.08138 -1.29519 1.00000 13877
0.19950 -0.68911 -0.92485 1.21025 1.14449 2.33172 1.26716 0.37485 -0.01262 1.00000 1182
-1.15813 0.80441 1.22052 -0.44361 -0.37484 -0.24944 -0.35190 -0.34866 -0.21627 1.00000 471
0.60879 -0.66101 0.10810 -0.63063 -0.74993 -0.69538 -0.70763 0.13661 0.44582 1.00000 6679
0.64872 -0.86233 0.18756 -0.50458 -0.40096 -0.11875 -0.41729 -0.49120 -0.28473 1.00000 19381
0.61378 -0.73592 1.85618 -0.25980 -0.28701 -0.52937 -0.32052 -0.16979 1.63913 1.00000 4829
-1.41768 1.01509 1.85618 0.11746 0.50589 0.31748 0.61064 -0.15585 1.24049 1.00000 16726
0.57884 -0.76402 -0.84539 -0.60909 -0.23003 -0.47815 -0.11388 -0.49315 0.60181 1.00000 649
0.40914 -0.60951 -0.13027 -0.96342 -1.07516 -1.04419 -1.10520 2.32029 1.06717 1.00000 11919
-0.00015 0.50945 -1.40160 -0.05765 -0.18493 -0.15672 -0.14265 -0.13400 -0.93035 1.00000 18880
-1.08825 0.53286 -0.28919 -0.35973 -0.28463 0.22299 -0.28651 -0.30370 -0.62011 1.00000 15856
-1.39771 1.08064 0.90268 -0.72048 -0.64547 -0.45343 -0.68147 -1.48363 -1.19380 1.00000 5461
-0.79377 1.42242 -0.60702 1.63288 1.62640 1.23762 1.77720 -0.04794 -0.41472 1.00000 7363
0.34425 -0.66101 -0.52756 0.46675 -0.04961 0.12321 0.04828 1.26548 0.58881 1.00000 19764
-1.20804 0.63586 -1.00431 -0.47845 -0.40096 -0.34128 -0.38852 -0.12332 0.00125 1.00000 6814
-1.21304 1.09937 0.26702 -0.74385 -0.87575 -0.87376 -0.85410 0.65330 0.17370 1.00000 7604
-1.20804 0.76695 -0.60702 -0.65172 -0.82115 -0.81725 -0.82271 1.96198 1.22143 1.00000 1620
0.63874 -0.71252 -0.36864 0.48600 1.39375 0.22917 1.39009 -0.78524 0.51861 1.00000 19207
0.74855 -0.50183 -1.87835 3.49669 3.04603 3.92563 3.37534 0.19067 -0.53171 1.00000 15876
1.21274 -1.26966 -1.08377 0.27789 0.13556 0.45082 0.24446 0.57898 -0.19200 1.00000 3990
0.18453 -0.64697 -0.84539 0.26231 0.24951 0.48349 0.29938 -0.02867 0.24390 1.00000 18075
0.52394 -0.58142 -0.60702 1.30239 1.74985 1.72948 1.88967 -0.10958 0.18410 1.00000 5655
0.01982 -0.58610 -0.52756 -0.14337 0.44892 -0.10992 -0.05634 -0.57074 0.80719 1.00000 4416
0.66869 -0.70783 -0.05081 -0.49953 -0.17306 -0.39868 -0.23943 -0.83503 -0.19980 1.00000 12844
0.80844 -0.80147 -0.84539 0.08674 0.28986 0.14528 0.37524 -0.13690 -0.46152 1.00000 707
0.86834 -0.84829 -0.20973 0.28568 -0.19442 -0.06312 -0.10604 1.00592 0.52641 1.00000 290
0.89829 -0.90447 -2.03726 0.45850 0.50115 0.05345 0.51386 0.88207 0.00558 1.00000 10301
1.14286 -0.70783 0.58485 0.16284 0.67445 0.84113 0.65772 -1.32309 -1.18080 1.00000 19328
-0.86364 1.42242 -0.44810 -0.22496 -0.46980 -0.35629 -0.39375 0.17530 -0.70590 1.00000 1809
-1.31785 1.30069 -1.32214 0.74911 0.27562 0.17531 0.25753 0.87164 1.07844 1.00000 312
0.63874 -0.67974 -1.48106 0.75920 1.27506 1.14225 1.27500 -0.09121 0.69107 1.00000 18848
0.74855 -0.82020 -1.00431 1.05348 0.68157 1.09721 0.81204 0.98818 0.67027 1.00000 16603
0.97316 -1.03556 -0.13027 -0.54629 -0.29888 -0.73159 -0.49315 -0.38487 0.89385 1.00000 2427
1.57211 -0.91384 -1.08377 0.57722 0.57949 -0.46402 0.07706 -0.86846 -0.59411 1.00000 16806
-1.23300 1.08532 0.02865 -0.81124 -0.94934 -0.95765 -0.95872 0.44644 -0.08454 1.00000 6274
-1.30787 1.01041 -0.05081 0.23297 0.52963 0.27509 0.44324 -0.49531 -0.57504 1.00000 3776
0.60879 -0.71252 0.34648 2.21962 2.70655 1.12635 2.61681 0.15846 2.54041 1.00000 12839
-2.23625 2.32133 0.26702 -0.34735 -0.46980 -0.43135 -0.38329 -0.22627 -0.96761 1.00000 19491
1.61704 -0.89511 -1.40160 4.44234 3.47097 0.90471 1.67258 1.87787 1.26736 1.00000 8111
1.17780 -1.15261 -1.00431 -0.38906 -0.41995 0.01812 -0.35975 -0.06352 -0.37312 1.00000 5219
0.11465 0.32218 -1.16323 -0.65630 -0.73806 -0.69980 -0.66054 0.02860 -1.06641 1.00000 15634
0.65371 -0.76870 0.10810 -0.42802 -0.22528 0.47731 -0.15050 -1.22044 -0.94768 1.00000 3191
1.15784 -0.69847 -0.76594 1.15845 1.64065 1.10781 1.67781 -0.85403 -0.80036 1.00000 18173
0.58883 -0.85297 0.50539 -0.74615 -0.88524 -0.91350 -0.86979 -0.04889 2.43208 1.00000 12360
0.78349 -0.85297 -0.52756 0.00286 0.24239 0.24418 0.23138 -0.18101 -0.27866 1.00000 9588
-1.36277 1.06659 0.82323 0.02303 0.07383 -0.23531 0.15552 -0.48773 -0.05595 1.00000 18104
-1.60735 1.58628 -0.44810 -0.91392 -0.79503 -1.02476 -1.08689 -1.04611 -0.95288 1.00000 19945
-0.69394 1.63310 -0.36864 -0.25980 -0.24190 -0.45608 -0.32836 -0.70433 -0.58718 1.00000 20450
0.60380 -0.67974 0.58485 -0.18462 0.15930 0.44905 0.26015 -0.52231 -0.10361 1.00000 20363
0.49898 -0.67038 0.34648 -0.40190 -0.53865 -0.42605 -0.48268 0.71184 0.02031 1.00000 7905
-1.10822 1.42242 -0.92485 0.10966 0.64596 0.39784 0.65249 -1.01047 -0.47105 1.00000 19867
0.78349 -0.70783 0.66431 -0.59396 -0.50541 -0.43930 -0.43560 0.02697 -0.27606 1.00000 9691
0.79846 -0.72656 0.10810 -0.18737 -0.15169 0.47290 -0.04849 -0.28665 -0.37052 1.00000 13001
-1.46260 0.98700 1.22052 -0.11999 -0.09946 -0.29889 -0.19235 -0.19511 0.59661 1.00000 4006
-1.11321 1.36623 -1.40160 1.13920 0.85724 0.73516 1.05006 0.44538 0.14164 1.00000 6571
-0.75883 0.90273 0.26702 -0.42115 -0.50541 -0.06135 -0.50361 -0.63174 -0.99621 1.00000 11298
0.69364 -0.84829 1.14106 -0.19516 -0.16356 -0.33863 -0.21328 -0.19511 0.08531 1.00000 10357
0.76352 -0.80147 0.42594 -0.29372 -0.28701 0.13027 -0.24205 -0.20001 -0.46238 1.00000 2879
0.76352 -0.84361 -0.76594 0.86646 0.69344 0.78815 0.64987 0.41975 0.98658 1.00000 18489
0.25940 -0.13665 -1.16323 0.43283 1.05903 0.44817 1.07883 -0.63532 -0.27606 1.00000 9648
-1.01837 1.64246 1.22052 -0.27538 -0.14694 -0.34923 -0.12173 -1.26571 -1.22760 1.00000 16348
0.65371 -0.78274 0.82323 -0.50137 -0.38671 -0.14966 -0.36237 -1.13380 -0.92602 1.00000 19697
-1.28291 0.98232 0.74377 -0.41840 -0.34161 -0.63092 -0.38329 -0.42288 0.10004 1.00000 4366
1.21773 -1.34925 0.66431 0.69044 1.17060 0.45082 1.22531 -0.61990 -0.28386 1.00000 9260
-0.92853 1.35219 0.10810 0.46812 0.96644 1.32416 1.04483 -1.30435 -1.11407 1.00000 19138
0.88331 -0.69379 -1.16323 2.40206 1.69762 2.00764 1.73274 0.87991 0.36262 1.00000 6969
0.53891 -0.74061 1.29997 -0.59121 -0.76892 -0.89230 -0.75994 1.66221 2.54041 1.00000 7931
-0.87363 1.38496 -0.36864 0.79862 0.88335 0.63891 0.81727 -0.71965 -0.72063 1.00000 19681
0.07472 -0.10855 -0.36864 -0.02327 -0.13745 0.01459 -0.19758 -0.53979 -0.88529 1.00000 9855
-1.29789 0.86527 0.82323 -0.09569 -0.32499 -0.21854 -0.23943 1.10130 1.26389 1.00000 13574
0.73857 -0.84829 0.58485 -0.19104 -0.34398 -0.33863 -0.27082 0.71547 0.28550 1.00000 5943
0.40914 -0.68442 -1.00431 0.14404 -0.35823 -0.17438 -0.31528 0.79179 1.20670 1.00000 8048
-0.44937 0.79036 -1.08377 0.60335 1.05903 0.52853 1.37701 -0.69096 -0.73883 1.00000 19824
-0.95848 1.80633 -0.68648 -0.05994 -0.16593 -0.22207 -0.18450 -0.46014 -1.02221 1.00000 604
-1.35778 1.08064 -0.68648 2.26546 2.10832 1.95289 2.25586 0.29900 -0.14607 1.00000 18219
-1.23799 0.81845 0.02865 -0.34872 -0.46980 -0.53820 -0.39114 0.82348 1.12350 1.00000 2069
-1.19307 1.27260 -0.68648 -0.55958 -0.64547 -0.66978 -0.65270 0.11745 -0.77610 1.00000 10276
0.57884 -0.80147 -0.52756 -0.13557 0.10944 -0.25121 0.14245 0.36964 1.13217 1.00000 10298
0.61378 -0.76402 1.22052 0.25085 -0.05911 -0.21412 -0.06942 0.61588 0.93632 1.00000 11890
-1.57740 1.28196 0.90268 -0.57150 -0.54339 -0.51612 -0.55330 -0.40072 -0.20414 1.00000 754
0.56886 -0.76402 0.66431 -0.59396 -0.42707 -0.36865 -0.41729 -0.05752 0.93112 1.00000 1135
-0.44437 -0.46438 0.66431 -0.43032 -0.48405 -0.60531 -0.59515 -0.78445 -0.51005 1.00000 15799
0.80345 -0.84361 0.10810 0.09270 0.26375 0.29364 0.24446 -0.25665 -0.08194 1.00000 1745
-1.30787 1.16959 -1.87835 2.39197 2.15579 2.59222 2.34217 0.56835 0.06884 1.00000 3540
0.96317 -0.74997 -1.40160 -0.26851 -0.37010 -0.33686 -0.33621 0.50397 -0.60537 1.00000 11193
0.89330 -0.86702 -1.79889 3.28033 1.76884 2.04738 1.77720 3.31656 2.38008 1.00000 7628
1.15784 -1.35861 0.66431 -0.18875 -0.49117 -0.53379 -0.41468 1.29617 1.67380 1.00000 20241
-1.21304 1.09000 0.26702 0.33381 0.30411 0.48967 0.46678 -0.08984 -0.24140 1.00000 15819
-0.20479 1.53010 -1.00431 0.21693 0.08096 -0.47727 -0.43299 -0.19511 -0.62531 1.00000 4915
0.68366 -0.71252 0.58485 -0.54766 -0.00925 0.33867 0.00120 -0.89030 -0.18334 1.00000 13814
0.59881 -0.72656 -0.52756 0.17063 0.94982 -0.17791 0.82774 -0.34518 0.80719 1.00000 18576
1.00810 -0.80147 -0.36864 0.07849 -0.08759 0.20092 0.02474 0.49797 -0.37746 1.00000 8572
-1.12818 0.78100 -1.00431 1.39727 2.01336 2.45270 2.14077 -0.35492 -0.18247 1.00000 17310
-0.07003 0.54691 -0.92485 -0.55958 -0.64310 -0.49846 -0.54023 -0.32671 -1.08721 1.00000 18927
0.28436 -0.67506 -1.87835 0.45758 0.42755 -0.09579 0.63680 0.22162 0.18237 1.00000 8720
-0.53921 1.30537 -0.44810 -0.50320 -0.55289 -0.61414 -0.60823 -0.66475 -0.78129 1.00000 9035
0.55389 -0.62824 -0.36864 0.47316 0.83587 1.52373 0.81204 -0.43061 -0.20414 1.00000 5955
-1.16811 0.57032 -0.52756 -0.08882 0.20440 -0.10992 -0.54807 -0.37603 0.80719 1.00000 15390
-1.20305 1.26791 -0.84539 0.56851 0.89760 0.84819 0.96113 -0.67212 -0.67037 1.00000 4732
-1.36777 0.90273 1.29997 -0.38677 -0.56239 -0.52672 -0.47484 0.54250 1.06804 1.00000 8104
1.52719 -0.79211 -1.32214 0.33611 0.57474 -0.09756 0.22091 -1.12217 -1.22066 1.00000 1103
1.10792 -0.67038 -1.87835 3.04059 2.53325 3.08232 2.66651 0.29795 -0.63831 1.00000 11604
0.60879 -0.66570 1.06160 -0.71635 -0.75468 -0.54880 -0.71547 -0.06352 -0.29686 1.00000 16546
1.25766 -0.75933 -0.13027 1.30559 1.58367 1.07690 1.65165 -0.88325 -0.78129 1.00000 11405
0.69364 -0.77806 0.10810 0.11516 0.77890 1.21908 0.86435 -0.87298 -0.32459 1.00000 5361
0.86335 -0.71720 -0.92485 2.38372 2.57836 2.64344 2.68482 -0.01272 -0.22667 1.00000 74
-1.11321 0.72950 1.29997 -0.38448 -0.55764 -0.49052 -0.57161 0.35321 1.97278 1.00000 3553
0.66370 -0.76402 1.14106 -0.81261 -0.78791 -0.56293 -0.81748 -1.53932 -0.96935 1.00000 12087
0.84338 -0.80147 -1.24268 0.30081 0.44892 0.12321 0.51909 0.83501 0.88345 1.00000 4369
-0.09997 0.31281 -0.36864 -0.19883 -0.15881 -0.32980 -0.15835 -0.93004 -1.25533 1.00000 236
1.18778 -1.30711 0.50539 -0.17087 -0.26327 -0.37484 -0.23943 0.00228 -0.30206 1.00000 9497
-1.32284 1.00573 1.77672 -0.45782 -0.17780 0.10378 -0.27867 -0.72728 -0.76050 1.00000 4901
0.54890 -0.73592 1.29997 -0.62559 -0.82589 -0.88877 -0.85933 1.98657 2.54041 1.00000 9072
-0.87862 1.09000 -0.68648 -0.41657 -0.36060 -0.61414 -0.41206 -0.71123 -0.99015 1.00000 1952
-1.29789 0.97764 1.14106 0.52588 0.65545 0.63008 0.75711 0.07871 -0.35146 1.00000 17767
-1.41269 2.28388 -0.68648 -0.40602 -0.44131 -0.52231 -0.41729 -0.72939 -0.92082 1.00000 15520
0.49399 -0.68442 -0.84539 1.76031 1.29167 0.87204 1.19915 0.92749 2.54041 1.00000 7881
-1.21304 0.79973 -0.13027 -0.42161 -0.58850 -0.53732 -0.51930 1.07651 1.18070 1.00000 4575
-0.08500 0.51413 1.06160 -0.64163 -0.63123 -0.42340 -0.62393 -0.95647 -1.35932 1.00000 4058
-0.28465 -0.48779 -1.56052 -0.04573 -0.09234 -0.52407 -0.29959 -0.68238 0.89212 1.00000 6412
0.63375 -0.88574 -0.05081 -0.72002 -0.76655 -0.47550 -0.73901 0.03518 0.55154 1.00000 8300
-0.63404 -0.15069 -0.44810 0.21280 0.15455 0.07905 0.28631 -0.53763 -0.09321 1.00000 15995
0.57884 -0.74061 -1.00431 3.25099 3.97187 1.41335 3.66044 1.05546 2.54041 1.00000 14011
0.69364 -0.81083 0.26702 -0.54262 -0.41045 0.40843 -0.34929 -0.17085 -0.52391 1.00000 12665
-1.24298 0.81845 -0.68648 0.35077 0.54625 0.06316 0.64726 0.18325 2.54041 1.00000 17928
0.71860 -0.44565 -0.05081 -0.87908 -0.98258 -0.95235 -0.99011 0.08124 -0.90349 1.00000 17236
-1.26794 0.96359 1.06160 -0.53345 -0.54102 -0.58059 -0.49838 -0.21390 -0.39826 1.00000 7652
-1.35279 1.06191 1.61781 0.25451 -0.05198 -0.24503 0.01951 1.30706 1.09924 1.00000 6841
-0.49429 -0.23496 -1.08377 1.45870 0.91659 0.79344 0.90359 0.28036 0.52641 1.00000 19036
0.66370 -0.71252 1.69727 -0.22679 -0.20629 0.31041 -0.19235 -0.58047 -0.24313 1.00000 1587
0.82342 -0.71720 0.34648 -0.32764 -0.33449 0.05874 -0.27867 0.26547 -0.48838 1.00000 19672
0.70363 -0.69847 0.98214 0.18484 -0.13270 -0.39956 -0.14004 1.90077 2.54041 1.00000 18810
0.76352 -0.77806 0.02865 -0.11907 0.38482 0.47908 0.47201 -0.66454 -0.38439 1.00000 1646
-1.64229 1.39901 0.50539 -0.01777 -0.03774 -0.17173 -0.00141 -0.59348 -0.28473 1.00000 5598
-1.22302 0.62182 1.85618 -0.85295 -0.55289 -0.32803 -0.50884 -0.97563 -0.81769 1.00000 19419
0.76851 -0.73592 0.18756 -0.51466 -0.35348 -0.02603 -0.35452 -0.73697 -0.31419 1.00000 1541
-1.30288 0.95891 -1.87835 -0.25155 -0.31075 -0.51701 -0.25774 0.85017 -0.16514 1.00000 19946
-1.26794 0.95423 0.26702 0.17980 0.64833 0.54001 0.53217 -0.42435 -0.35926 1.00000 5128
-0.25470 0.54222 0.74377 -0.54537 -0.60037 -0.43930 -0.63962 -0.46841 -1.01614 1.00000 7512
1.16782 -0.79211 -1.71943 4.84022 5.12324 4.71332 5.06763 -0.15032 -0.56204 1.00000 14141
0.93822 -0.97470 -1.95781 -0.39960 -0.75468 -0.63622 -0.72070 2.34598 1.53687 1.00000 16902
1.20775 -1.34925 0.90268 -0.17179 0.09757 -0.46137 0.06659 -0.73991 -0.07068 1.00000 6335
-0.76881 0.86059 -1.32214 -0.17087 -0.30362 -0.45254 -0.44345 -0.15327 -0.53085 1.00000 11424
-0.87363 0.36900 -0.68648 -0.72506 -0.63835 -0.18233 -0.59254 -0.43530 -1.12880 1.00000 2309
1.27264 -1.32584 -0.13027 -0.12228 -0.39858 -0.44018 -0.32836 0.12924 -0.25700 1.00000 17908
-1.14815 0.79973 0.82323 -0.07186 0.00736 0.49850 0.01690 -0.75802 0.71273 1.00000 8278
1.23770 -1.34925 -0.36864 -0.63751 -0.38434 -0.17262 -0.35975 -1.05048 -0.96935 1.00000 5721
0.96317 -0.73124 1.14106 -0.30518 -0.37722 -0.34393 -0.28390 -0.34866 -0.72843 1.00000 808
0.84837 -0.83893 -0.44810 -0.43903 -0.40096 -0.45343 -0.39898 0.33126 0.26383 1.00000 5887
0.90328 -0.82020 -1.56052 1.00948 0.52489 0.58681 0.51125 1.46487 0.87479 1.00000 14350
0.53392 -0.66570 0.50539 -0.44361 -0.48879 -0.54615 -0.49315 0.33784 -0.05681 1.00000 13886
0.56886 -0.56738 -1.24268 0.44199 0.09995 0.32984 0.19999 1.27722 0.09918 1.00000 8452
0.64373 -0.75933 1.85618 -0.84378 -0.54577 -0.27152 -0.58731 -1.39657 -0.65477 1.00000 7448
0.61877 -0.79679 0.74377 -0.89008 -1.01106 -0.89495 -0.99534 1.15863 -0.44072 1.00000 14691
0.79347 -0.87170 -1.71943 -0.17591 0.07621 0.13292 0.13198 -0.12495 -0.32113 1.00000 19968
0.51895 -0.74529 1.29997 -0.42390 -0.65022 -0.60973 -0.62393 2.75671 2.54041 1.00000 12795
1.21274 -1.35393 -1.00431 1.57650 3.03416 1.03010 2.96730 -0.69238 -0.24920 1.00000 3631
-1.41768 0.99637 1.85618 -1.04731 -1.08466 -0.98679 -1.11043 -0.63374 1.02384 1.00000 8854
-1.37276 1.07128 -0.52756 -0.69526 -0.75468 -0.75985 -0.78609 -0.26912 -0.17294 1.00000 4922
1.58210 -0.86702 -1.63997 0.19401 -0.08997 -0.71834 -0.76255 1.58031 0.45362 1.00000 4377
-1.20305 0.77164 -0.13027 0.40807 0.12131 0.26449 0.13983 1.00566 0.59054 1.00000 13903
1.25766 -1.32584 -1.00431 -0.49266 -0.37959 -0.75190 -0.39114 -0.45646 -0.97281 1.00000 11820
1.22771 -1.35393 -0.28919 -0.89466 -0.82589 -0.67154 -0.81748 -0.74655 -1.01008 1.00000 1926
-0.27467 0.17704 -0.84539 -0.67418 -0.48405 -0.27064 -0.50099 -0.87061 -1.37232 1.00000 695
-1.29789 0.99168 1.53835 -0.40556 -0.35110 -0.43312 -0.39375 -1.28077 -1.01268 1.00000 4713
-1.32284 1.15555 1.22052 -0.17408 -0.20629 -0.32538 -0.19235 -0.39493 -0.83242 1.00000 7211
-1.18309 1.08064 -0.20973 -0.61275 -0.86388 -0.78810 -0.83579 1.24169 0.73526 1.00000 8489
0.60879 -0.77338 0.34648 -0.34460 -0.14457 0.08170 -0.13219 -0.39545 -0.46845 1.00000 4336
0.77351 -0.89511 -0.52756 2.84578 2.77302 2.63019 2.86268 0.30247 0.52815 1.00000 8900
0.69864 -0.77338 -0.13027 -0.35056 0.04297 0.98595 0.21307 -0.54110 -0.36792 1.00000 18580
-1.33782 1.01978 -0.05081 1.45320 2.52851 1.00449 2.60896 -0.34371 0.57668 1.00000 6917
-0.15987 -0.55801 -0.28919 0.06887 -0.16119 0.21504 -0.09819 0.86733 0.53248 1.00000 4647
0.50397 -0.64697 0.18756 -0.30884 -0.70008 -0.64328 -0.67362 2.47099 2.54041 1.00000 8497
0.81843 -0.87170 0.58485 0.23893 0.10470 0.36781 0.16076 0.37511 -0.14001 1.00000 5093
-0.92354 0.98700 1.29997 -0.83324 -0.93510 -0.95853 -0.94565 0.49028 -0.63571 1.00000 20462
-1.49754 1.23514 -1.71943 1.77498 1.16348 1.30385 1.33516 0.78958 0.37822 1.00000 3552
-0.95848 1.37560 1.77672 -0.52429 -0.36297 -0.60884 -0.35190 -1.13443 -0.84976 1.00000 12139
-0.54420 -0.23496 0.98214 0.01386 0.50589 -0.42870 0.01951 -1.00295 0.25343 1.00000 4739
-1.66724 1.31005 -0.76594 -0.30609 -0.44606 -0.50641 -0.50099 0.42101 0.54548 1.00000 9973
0.28436 0.20513 -0.68648 -0.73056 -0.84251 -0.80930 -0.84887 -0.46804 -1.16000 1.00000 19885
0.57884 -0.74997 -0.20973 0.79770 2.03235 0.89146 1.96291 -0.54157 1.04378 1.00000 13838
-0.39945 0.24259 0.42594 -0.25292 -0.47218 -0.49228 -0.39898 0.26863 -1.04474 1.00000 15188
0.63375 -0.76402 1.85618 -0.61413 -0.69295 -0.50553 -0.68408 -0.43198 -0.82549 1.00000 2687
-1.52250 1.29601 -1.48106 3.27116 1.82819 2.04473 1.94198 1.39776 1.02124 1.00000 11343
0.72858 -0.71720 1.22052 -0.28592 -0.24428 0.02519 -0.11388 -0.28833 0.17110 1.00000 10870
0.52394 -0.54865 -1.87835 5.82392 4.72204 5.16102 4.76161 1.18826 0.25430 1.00000 10653
1.56213 -0.70783 -0.84539 1.35143 1.81632 0.72810 1.72227 -1.20455 -1.16520 1.00000 6667
-0.80874 1.12746 0.50539 -0.88595 -0.99919 -1.00269 -1.02673 -0.33987 -0.25787 1.00000 1190
1.24768 -1.36329 -0.84539 -0.40236 -0.59799 -0.38720 -0.58208 0.42996 -0.56378 1.00000 18464
-0.71890 0.93082 0.50539 -0.25750 -0.14457 0.23094 -0.17927 -0.93810 -1.15394 1.00000 13484
0.84338 -0.89043 0.26702 -0.31572 -0.43419 0.31836 -0.43822 0.36948 -0.25440 1.00000 4894
-0.92853 1.36155 1.06160 0.31410 0.35634 -0.07018 0.41447 -0.74160 -0.91475 1.00000 18289
-1.89684 1.77824 0.26702 0.06612 -0.16119 -0.12758 -0.05372 -0.14879 -0.96068 1.00000 19013
-1.27792 0.84186 0.26702 0.80779 0.80739 0.32984 0.76496 0.45628 1.95024 1.00000 13213
-1.43265 0.98232 1.85618 -0.11678 -0.10896 0.05256 -0.13742 0.27326 0.54721 1.00000 2472
-1.40770 0.98700 1.29997 -0.53804 -0.54577 -0.44283 -0.51669 -0.89167 -0.18680 1.00000 12549
-1.10822 0.57032 -0.05081 -0.72735 -0.71907 -0.63622 -0.76255 -0.59932 -0.49272 1.00000 1650
0.10467 0.27068 -0.28919 -0.67189 -0.66209 -0.54880 -0.63439 -1.30635 -1.35759 1.00000 10253
0.82841 -0.94193 0.26702 -0.29280 -0.26327 -0.42517 -0.19235 0.28194 2.54041 1.00000 1380
0.77850 -0.72656 0.50539 -0.35927 -0.42707 -0.01013 -0.39898 0.21283 -0.28820 1.00000 15796
-1.48756 1.14150 -1.87835 -0.52291 -0.71907 -0.76868 -0.78086 1.50151 1.19716 1.00000 18484
0.81843 -0.91384 0.34648 0.01294 -0.25140 -0.20176 -0.18450 0.63077 0.49695 1.00000 8323
