Sex Length Diameter Height Whole_weight Shucked_weight Viscera_weight Shell_weight Y outlier number
1.26194 -0.74112 -0.83526 -0.46665 -0.87541 -0.80143 -1.09117 -0.90764 -0.59982 1.00000 1618
0.05380 -0.28308 -0.33137 0.25067 -0.51647 -0.62796 -0.33388 -0.35083 -0.28962 1.00000 1339
-1.15435 -0.07489 -0.02904 -0.22755 -0.21769 -0.17738 -0.45249 -0.20714 0.02057 1.00000 375
-1.15435 0.00839 -0.12981 0.60933 -0.09533 -0.33508 -0.36581 0.33171 2.81232 1.00000 2900
-1.15435 0.25823 0.32369 0.25067 0.53690 0.25517 0.28655 1.44892 1.57154 1.00000 3350
0.05380 0.21659 0.32369 0.37023 0.23914 -0.20892 0.01739 0.69094 1.88174 1.00000 1734
0.05380 0.59135 0.57563 0.13112 -0.06780 -0.07600 -0.00998 0.02636 0.02057 1.00000 1820
0.05380 1.88217 1.63380 1.68532 2.87002 3.37769 3.09218 2.19971 0.33077 1.00000 661
0.05380 0.21659 0.17252 -0.34710 0.27585 0.84769 -0.19702 -0.17122 -0.59982 1.00000 2383
0.05380 0.75790 0.92835 1.56577 0.56443 0.38359 0.42341 1.08609 1.88174 1.00000 659
0.05380 0.21659 0.22291 0.37023 -0.08921 -0.31706 0.42341 -0.04189 0.33077 1.00000 3863
-1.15435 -0.19980 -0.07943 -0.22755 -0.11674 0.04791 -0.18790 -0.19995 -0.59982 1.00000 2256
0.05380 -0.40800 -0.28098 -0.10799 -0.69900 -0.83748 -1.00906 -0.38675 -0.91001 1.00000 442
1.26194 -2.24013 -2.29654 -2.02086 -1.52090 -1.47956 -1.45157 -1.57222 -1.84060 1.00000 1026
-1.15435 0.38315 0.42446 0.37023 0.74696 0.91527 0.69257 0.40355 0.02057 1.00000 1079
0.05380 1.25758 1.23069 1.32666 1.36593 1.17436 1.77376 1.33756 -0.28962 1.00000 2281
-1.15435 -0.61620 -0.73448 -0.34710 -0.97841 -1.08305 -0.68515 -0.88968 0.02057 1.00000 4121
1.26194 0.21659 0.07174 0.13112 -0.09635 0.06143 -0.18790 -0.12452 -0.59982 1.00000 282
0.05380 0.38315 0.27330 0.25067 0.00155 0.12676 -0.22439 0.04432 0.02057 1.00000 3937
-1.15435 0.46643 0.32369 0.84844 0.80916 0.81615 0.82031 0.62987 0.02057 1.00000 4138
1.26194 -1.57390 -1.59110 -1.06442 -1.31287 -1.26103 -1.19610 -1.32076 -0.59982 1.00000 1454
1.26194 -1.53226 -1.64149 -1.30353 -1.27922 -1.16640 -1.30102 -1.33513 -1.22021 1.00000 2640
1.26194 0.42479 0.42446 -0.10799 -0.00865 -0.09853 0.28199 0.00122 0.33077 1.00000 1905
1.26194 -2.07358 -2.04460 -1.66219 -1.47501 0.61113 -1.47438 -1.48960 -1.53040 1.00000 2351
0.05380 0.46643 0.47485 0.60933 0.62765 0.04340 1.09403 0.25986 0.95115 1.00000 3081
-1.15435 0.88282 0.82758 0.96800 0.61440 0.44442 0.87505 0.54725 0.64096 1.00000 879
0.05380 -0.15816 -0.33137 -0.58621 -0.48792 -0.43196 -0.55286 -0.51608 0.02057 1.00000 321
-1.15435 1.34085 1.02913 0.60933 1.46077 1.47174 1.79657 1.19746 0.02057 1.00000 2018
-1.15435 0.42479 -0.07943 0.37023 0.21161 0.00510 0.58308 0.43948 2.19193 1.00000 2792
1.26194 -0.44964 -0.63370 0.01156 -0.74897 -0.58741 -0.63953 -0.88249 -0.28962 1.00000 3411
-1.15435 1.04938 1.38186 0.48978 0.84383 0.57509 1.05297 1.73271 1.57154 1.00000 2136
0.05380 0.00839 0.07174 0.01156 -0.21362 -0.05347 -0.06928 -0.45860 -0.59982 1.00000 2451
-1.15435 -0.28308 -0.23059 -0.34710 -0.44815 -0.23821 -0.77183 -0.44064 -0.59982 1.00000 487
0.05380 0.00839 0.32369 0.25067 0.02806 0.04115 0.16338 0.00840 0.64096 1.00000 380
0.05380 1.17430 1.18030 0.96800 1.52909 1.43569 0.44166 1.56028 1.26135 1.00000 700
-1.15435 -0.53292 -0.58332 -0.34710 -0.63680 -0.76989 -0.60304 -0.38675 -0.28962 1.00000 908
0.05380 0.00839 -0.02904 -0.58621 -0.22177 -0.22019 0.09951 -0.27899 1.26135 1.00000 697
-1.15435 -0.36636 -0.12981 0.25067 -0.30029 -0.65274 -0.36581 0.07665 2.50213 1.00000 2777
1.26194 -0.19980 -0.28098 -0.70576 -0.54706 -0.35761 -0.68059 -0.63822 -0.28962 1.00000 3778
-1.15435 -1.44899 -1.54071 -1.78175 -1.32511 -1.30158 -1.29646 -1.28483 0.02057 1.00000 355
-1.15435 -0.61620 -0.53293 -0.58621 -0.71328 -0.66175 -0.69428 -0.63822 -0.59982 1.00000 68
0.05380 0.84118 0.87797 0.48978 0.82650 1.23519 0.10407 0.79871 0.95115 1.00000 3890
0.05380 0.54971 0.57563 0.25067 0.65723 1.14282 0.53290 0.09102 -0.28962 1.00000 238
0.05380 -0.36636 -0.07943 -0.34710 -0.14224 -0.66175 -0.01454 0.00840 1.57154 1.00000 758
0.05380 0.05003 0.22291 0.25067 -0.17895 -0.15485 0.04477 -0.30772 -0.28962 1.00000 2433
0.05380 0.88282 0.92835 1.08755 1.13038 0.81389 1.37687 1.01425 0.02057 1.00000 1221
-1.15435 0.34151 0.17252 0.48978 0.23200 -0.04446 0.34586 0.25986 2.19193 1.00000 1348
0.05380 0.63298 0.77719 0.13112 -0.10756 -0.02193 -0.20158 0.00122 -0.28962 1.00000 971
1.26194 0.25823 0.27330 0.01156 -0.13000 0.15830 -0.27914 -0.23588 -0.59982 1.00000 1845
0.05380 -0.57456 -0.43215 -0.70576 -0.90499 -0.87127 -1.22803 -0.74958 0.95115 1.00000 1346
1.26194 -1.90702 -1.94382 -1.66219 -1.44340 -1.40746 -1.50631 -1.42493 -1.22021 1.00000 1720
-1.15435 0.38315 0.42446 0.01156 -0.06882 -0.09402 -0.29738 0.04432 -0.28962 1.00000 1459
1.26194 -1.78210 -1.74226 -1.54264 -1.38120 -1.36691 -1.36033 -1.35668 -0.91001 1.00000 1873
0.05380 1.17430 1.48263 1.32666 1.24357 0.99863 1.58216 0.87056 2.19193 1.00000 4160
1.26194 -1.15751 -1.28876 -1.06442 -1.16603 -1.08305 -1.10942 -1.21299 -0.91001 1.00000 2561
-1.15435 1.34085 1.12991 0.25067 1.11100 1.61818 1.02560 0.58317 0.33077 1.00000 1912
-1.15435 1.13266 1.07952 0.37023 1.24968 1.55960 1.59584 0.69094 0.02057 1.00000 2236
1.26194 -0.03325 -0.07943 -0.70576 -0.47262 -0.29679 -0.59391 -0.56637 -0.59982 1.00000 2224
-1.15435 -0.44964 -0.28098 0.13112 -0.49404 -0.54460 -0.33388 -0.38675 -0.59982 1.00000 1721
-1.15435 1.63233 1.38186 1.32666 1.87375 2.08227 1.84675 1.66446 0.33077 1.00000 2557
0.05380 0.42479 0.42446 -0.94487 0.20957 0.32276 0.37779 -0.02752 0.64096 1.00000 595
-1.15435 0.84118 1.07952 0.60933 0.79183 1.38613 0.23637 0.52210 0.02057 1.00000 3729
1.26194 -1.03259 -1.03682 -0.94487 -0.99370 -0.82622 -1.07749 -1.09444 -0.91001 1.00000 1
0.05380 -0.24144 -0.33137 0.25067 -0.47262 -0.44097 -0.41600 -0.43705 0.33077 1.00000 602
1.26194 -0.78276 -0.93604 -0.58621 -0.90703 -0.76989 -0.99537 -0.92560 -0.59982 1.00000 2545
-1.15435 1.21594 1.02913 0.96800 1.73609 2.55313 1.06665 1.11124 0.95115 1.00000 3215
1.26194 -2.15686 -2.04460 -1.66219 -1.47501 -1.44351 -1.27365 -1.46445 -1.53040 1.00000 2028
-1.15435 0.46643 0.52524 0.37023 0.41759 0.49398 0.38235 0.40355 0.02057 1.00000 1318
0.05380 1.50741 1.43224 1.44621 1.79625 1.23293 2.10679 1.80456 0.95115 1.00000 3360
0.05380 -0.28308 -0.33137 -0.10799 -0.44101 -0.46801 -0.71709 -0.13529 0.33077 1.00000 894
-1.15435 0.63298 0.42446 0.13112 0.09842 0.32952 -0.23352 0.00840 -0.28962 1.00000 3679
-1.15435 -0.44964 -0.48254 -0.10799 -0.66841 -0.86902 -0.59848 -0.53045 0.02057 1.00000 2121
-1.15435 -1.57390 -1.54071 -1.54264 -1.35672 -1.34213 -1.33296 -1.30639 -0.59982 1.00000 1419
-1.15435 0.59135 0.62602 0.13112 0.33092 0.19885 -0.27457 0.72686 1.88174 1.00000 1429
-1.15435 -0.57456 -0.58332 -0.70576 -0.75611 -0.71808 -0.63497 -0.77832 -0.59982 1.00000 559
0.05380 -0.49128 -0.53293 -0.58621 -0.73061 -0.73835 -0.57110 -0.81065 -0.91001 1.00000 125
-1.15435 0.00839 -0.28098 -0.34710 -0.36453 -0.25398 -0.23352 -0.57356 -0.91001 1.00000 3739
0.05380 1.00774 0.82758 1.80488 1.17728 0.30249 0.43710 1.94825 4.67349 1.00000 2430
-1.15435 0.46643 0.37408 0.48978 0.31664 0.58860 0.18619 0.22394 -0.28962 1.00000 946
-1.15435 -0.11652 -0.02904 -0.34710 -0.27786 -0.14584 -0.23352 -0.41909 -0.91001 1.00000 343
0.05380 -0.74112 -0.58332 -0.82532 -0.83463 -0.74511 -0.73077 -0.78191 -0.91001 1.00000 533
-1.15435 -1.15751 -1.13759 -1.06442 -1.00696 -0.95688 -0.79008 -1.06929 -0.91001 1.00000 726
0.05380 -0.74112 -0.58332 -0.34710 -0.75407 -0.73159 -0.60304 -0.67414 -0.28962 1.00000 338
0.05380 0.42479 0.72680 0.25067 0.13921 0.28897 0.09039 0.06588 -0.59982 1.00000 3566
0.05380 0.00839 -0.28098 0.01156 -0.45325 -0.74511 -0.30195 -0.20714 1.26135 1.00000 7
0.05380 0.13331 0.67641 0.37023 0.79183 0.77109 1.15789 0.72686 1.88174 1.00000 3387
-1.15435 0.79954 0.77719 0.60933 0.61950 0.73955 0.63783 0.31375 -0.28962 1.00000 1762
1.26194 0.75790 0.82758 0.37023 0.32582 0.24842 0.13144 0.76279 0.95115 1.00000 701
0.05380 0.38315 0.42446 0.72889 0.54914 0.24616 0.05845 1.19386 3.12252 1.00000 236
0.05380 -0.65784 -0.73448 0.01156 -0.75917 -0.81495 -0.60760 -0.71006 0.33077 1.00000 42
-1.15435 0.54971 0.92835 0.25067 0.63887 0.56607 0.77012 0.76279 -0.28962 1.00000 3336
-1.15435 1.09102 1.38186 1.20710 1.21501 1.23068 1.39055 0.99988 0.02057 1.00000 65
0.05380 0.75790 0.67641 0.37023 0.58381 0.56157 0.28199 0.83463 0.02057 1.00000 1082
0.05380 0.00839 0.17252 0.13112 -0.05964 -0.11205 0.25918 0.00840 1.57154 1.00000 2039
1.26194 -0.03325 0.02135 0.13112 -0.37269 -0.28327 -0.19246 -0.53045 -0.28962 1.00000 2445
-1.15435 0.46643 0.52524 0.96800 0.64499 0.54355 0.87961 0.61909 0.33077 1.00000 552
-1.15435 0.88282 0.82758 0.48978 0.53282 0.21462 0.39604 0.82745 0.64096 1.00000 1461
1.26194 0.05003 0.12213 1.08755 -0.15651 -0.27200 -0.22439 -0.24306 3.12252 1.00000 2663
0.05380 0.84118 1.07952 0.96800 1.06002 0.74856 0.65151 1.10406 1.26135 1.00000 1095
0.05380 -0.53292 -0.58332 -0.58621 -0.79282 -0.76314 -0.71253 -0.78191 -0.59982 1.00000 1441
0.05380 -1.49063 -1.54071 -0.94487 -1.28840 -1.29933 -1.18241 -1.28483 -0.28962 1.00000 1906
0.05380 1.21594 1.28108 1.08755 1.56682 1.20815 1.54566 1.66086 3.43271 1.00000 1370
-1.15435 -1.94866 -1.84304 -1.42309 -1.42606 -1.37818 -1.41051 -1.39260 0.02057 1.00000 970
0.05380 1.04938 1.38186 0.84844 1.41896 1.03918 1.32669 1.84048 0.02057 1.00000 3483
1.26194 0.34151 0.52524 0.37023 0.08720 0.07269 0.31392 0.08025 0.02057 1.00000 74
-1.15435 -0.90767 -0.93604 -0.46665 -0.87134 -0.72258 -0.85395 -1.01900 -0.59982 1.00000 3575
-1.15435 -0.69948 -0.83526 -1.42309 -0.84788 -0.97040 -0.72165 -0.78191 -0.59982 1.00000 2309
-1.15435 1.17430 1.18030 0.48978 1.08959 1.21491 0.89786 0.72686 -0.59982 1.00000 3323
-1.15435 0.21659 0.02135 -0.34710 -0.13918 -0.49053 -0.15596 -0.31491 1.26135 1.00000 455
0.05380 1.50741 1.33147 1.56577 1.89313 2.10480 2.15697 1.59620 -0.28962 1.00000 1773
0.05380 1.09102 1.12991 1.44621 1.46586 1.59340 1.21720 1.63213 -0.28962 1.00000 75
-1.15435 -0.32472 -0.18020 -0.10799 -0.43184 -0.49279 -0.42056 -0.54122 -0.59982 1.00000 67
1.26194 -1.65718 -1.69187 -1.54264 -1.37916 -1.29482 -1.05924 -1.40697 -1.22021 1.00000 657
1.26194 -0.57456 -0.48254 -0.58621 -0.75815 -0.67978 -0.86763 -0.65977 0.02057 1.00000 3371
-1.15435 0.38315 -0.02904 0.48978 0.19529 -0.06699 0.34586 0.40355 2.81232 1.00000 2238
0.05380 0.42479 0.27330 0.25067 0.41147 0.45568 0.34130 0.87056 -0.59982 1.00000 4146
0.05380 0.96610 0.77719 0.13112 0.62154 0.87022 0.63783 0.45025 0.33077 1.00000 3035
-1.15435 -0.44964 -0.33137 -0.46665 -0.50628 -0.42069 -0.79464 -0.50171 -0.59982 1.00000 4141
1.26194 -1.86538 -1.79265 -1.06442 -1.40771 -1.36691 -1.31471 -1.45008 -1.22021 1.00000 2506
1.26194 -1.11587 -1.08721 -0.94487 -1.06100 -0.99518 -0.97712 -1.10522 -1.22021 1.00000 540
1.26194 0.00839 0.22291 0.25067 -0.18812 -0.16612 -0.17877 -0.17122 0.33077 1.00000 2218
0.05380 -0.40800 -0.43215 -0.58621 -0.53585 -0.35311 -0.58023 -0.75676 -0.91001 1.00000 1246
0.05380 0.46643 0.42446 1.08755 0.34009 0.15830 0.83399 0.33171 0.33077 1.00000 207
1.26194 0.71626 0.67641 0.72889 0.42779 0.37908 0.55115 0.58317 1.26135 1.00000 3517
-1.15435 0.59135 0.72680 1.08755 0.71331 0.75081 1.06665 0.54006 0.02057 1.00000 3737
-1.15435 1.42413 1.33147 1.32666 1.75852 1.84121 1.66427 1.70038 0.33077 1.00000 328
-1.15435 0.63298 0.57563 0.37023 0.38292 0.68773 0.60133 -0.09937 0.02057 1.00000 2706
1.26194 -0.86603 -0.88565 -0.58621 -0.85604 -0.69330 -0.79464 -0.96153 -0.59982 1.00000 1254
0.05380 1.75725 1.93613 1.92443 3.52060 3.48808 2.36682 2.59487 0.33077 1.00000 2226
1.26194 -1.82374 -1.79265 -1.54264 -1.39343 -1.35114 -1.36945 -1.35668 -1.22021 1.00000 1684
0.05380 1.29922 1.02913 1.44621 1.58823 1.59790 1.44530 1.66446 0.33077 1.00000 541
1.26194 0.34151 0.27330 0.37023 -0.09533 -0.39591 -0.11490 0.33171 1.26135 1.00000 2689
-1.15435 -0.19980 0.02135 0.25067 -0.34006 -0.35086 -0.39775 -0.13529 0.33077 1.00000 622
1.26194 -1.03259 -0.98643 -0.94487 -1.06610 -1.03348 -1.10030 -1.04056 -1.22021 1.00000 3948
-1.15435 0.92446 0.87797 0.72889 1.10284 1.34107 1.13965 0.90648 0.02057 1.00000 1823
-1.15435 0.84118 0.47485 0.72889 0.51650 0.61339 0.49184 0.54725 -0.28962 1.00000 991
1.26194 -1.24079 -1.28876 -1.42309 -1.24863 -1.19794 -0.80377 -1.21299 -0.91001 1.00000 2730
-1.15435 1.63233 1.68419 2.16354 2.93834 2.36163 1.98818 3.06187 1.88174 1.00000 877
1.26194 -2.24013 -2.14538 -2.02086 -1.54231 -1.49082 -1.49263 -1.56503 -1.84060 1.00000 2637
1.26194 -1.86538 -1.79265 -1.54264 -1.43116 -1.38494 -1.37402 -1.46804 -1.22021 1.00000 451
0.05380 0.92446 0.92835 0.60933 1.28639 1.55735 0.76556 1.08609 -0.28962 1.00000 2731
1.26194 -1.11587 -1.08721 -1.18398 -1.17623 -1.13937 -1.16416 -1.14114 -0.91001 1.00000 2411
0.05380 -0.07489 0.12213 -0.10799 -0.40634 -0.35086 -0.48899 -0.17122 -0.28962 1.00000 1984
0.05380 -0.19980 -0.28098 0.37023 -0.35434 -0.53559 -0.34300 -0.24306 2.19193 1.00000 330
-1.15435 0.17495 0.02135 0.01156 -0.18710 -0.04671 -0.27914 -0.19277 -0.28962 1.00000 993
-1.15435 0.63298 0.72680 0.84844 0.81630 0.23940 0.84768 1.26571 0.95115 1.00000 4117
1.26194 -0.69948 -0.58332 -0.70576 -0.91416 -0.90957 -0.83114 -0.88968 -1.22021 1.00000 728
0.05380 1.00774 0.92835 1.44621 1.22317 1.25997 1.13508 0.87056 0.33077 1.00000 1253
-1.15435 0.46643 0.67641 0.25067 0.28809 0.11549 0.32761 0.79871 0.33077 1.00000 4047
1.26194 0.21659 0.37408 0.13112 -0.09329 -0.24722 -0.21527 0.18802 0.33077 1.00000 2539
0.05380 1.04938 0.67641 0.60933 1.13955 0.99413 1.53198 0.50773 -0.28962 1.00000 3486
0.05380 1.04938 0.92835 1.20710 1.29557 1.27123 1.44530 1.33396 -0.28962 1.00000 1909
1.26194 -0.86603 -0.83526 -0.94487 -0.93966 -0.86452 -1.07749 -0.90046 0.33077 1.00000 2937
0.05380 1.00774 1.12991 1.20710 0.98252 0.99413 0.97998 0.94240 0.64096 1.00000 1066
0.05380 -0.32472 -0.43215 -0.46665 -0.48996 -0.40267 -0.45249 -0.45860 -0.28962 1.00000 722
0.05380 1.38249 1.43224 0.96800 1.69326 2.30756 0.77469 1.44173 -0.28962 1.00000 2501
0.05380 0.84118 0.77719 0.48978 0.86729 1.04369 0.71538 0.78793 -0.28962 1.00000 1486
1.26194 -2.15686 -1.99421 -1.90130 -1.49337 -1.42774 -1.44701 -1.50037 -1.53040 1.00000 200
-1.15435 -0.11652 -0.18020 -0.10799 -0.12184 0.15379 -0.32019 -0.35083 -0.59982 1.00000 2209
1.26194 -2.03194 -1.89343 -1.42309 -1.42198 -1.32185 -1.42876 -1.50037 -1.53040 1.00000 3464
1.26194 -3.28112 -3.15316 -2.49907 -1.66876 -1.59671 -1.58843 -1.69077 -1.84060 1.00000 4045
1.26194 0.13331 0.12213 0.01156 -0.33088 -0.21118 -0.38862 -0.35442 0.02057 1.00000 3876
0.05380 0.21659 -0.28098 0.60933 0.76736 0.82741 1.03472 0.68735 0.02057 1.00000 212
1.26194 -2.57325 -2.39732 -2.02086 -1.56678 -1.52687 -1.52000 -1.57222 -1.22021 1.00000 4070
0.05380 -1.57390 -1.89343 -1.66219 -1.34347 -1.27680 -1.31471 -1.35668 -1.22021 1.00000 2629
1.26194 -0.94931 -0.88565 -1.06442 -1.09771 -0.98392 -1.07292 -1.19143 -1.53040 1.00000 2008
0.05380 0.05003 0.47485 0.60933 0.30950 -0.19766 0.92067 0.41433 0.33077 1.00000 2293
0.05380 0.88282 0.72680 0.60933 0.88258 0.86120 0.87961 1.07532 0.02057 1.00000 1572
1.26194 -0.74112 -0.78487 -0.82532 -1.00696 -0.91633 -1.14135 -0.96153 -0.59982 1.00000 2713
-1.15435 0.84118 0.92835 0.72889 0.55016 0.47371 0.35954 0.82745 -0.28962 1.00000 881
-1.15435 0.50807 1.02913 0.48978 0.79387 1.25997 0.55115 0.43948 0.33077 1.00000 4087
-1.15435 1.00774 1.07952 0.84844 1.59639 1.41992 1.85588 1.05017 1.26135 1.00000 2499
1.26194 -1.19915 -1.23837 -1.30353 -1.20682 -1.10107 -1.27821 -1.21299 -1.22021 1.00000 3416
0.05380 0.63298 0.67641 0.96800 0.71739 0.33853 0.61045 1.33756 2.81232 1.00000 3237
0.05380 0.84118 0.77719 0.84844 1.08755 1.42893 0.73819 0.94599 0.02057 1.00000 2945
-1.15435 0.05003 0.17252 0.37023 -0.07799 -0.23596 -0.08753 0.14850 -0.28962 1.00000 3654
1.26194 -0.11652 -0.23059 0.25067 -0.41552 -0.22469 -0.56198 -0.47656 -0.59982 1.00000 98
0.05380 1.63233 1.68419 1.80488 2.84963 2.41570 2.04748 2.73856 0.95115 1.00000 2084
-1.15435 0.59135 0.62602 0.84844 0.33092 0.10198 0.53746 1.87640 0.64096 1.00000 531
-1.15435 1.63233 1.53302 0.96800 1.54540 1.49427 1.77376 1.46329 0.33077 1.00000 4135
0.05380 0.05003 0.17252 -0.22755 -0.22789 -0.66626 -0.13315 0.11617 0.95115 1.00000 1643
0.05380 0.34151 -0.07943 -0.22755 -0.26766 -0.23370 -0.12859 -0.42268 -0.59982 1.00000 116
-1.15435 -1.11587 -1.23837 -1.06442 -1.13748 -1.12360 -1.10030 -1.14114 -0.59982 1.00000 886
1.26194 -1.65718 -1.59110 -2.02086 -1.35162 -1.27680 -1.18241 -1.39260 -1.53040 1.00000 2831
1.26194 -1.36571 -1.49032 -1.42309 -1.32409 -1.28581 -1.36033 -1.28483 -1.53040 1.00000 2005
1.26194 -0.40800 -0.33137 -0.70576 -0.76019 -0.79918 -0.74446 -0.56637 -0.28962 1.00000 1099
0.05380 0.84118 0.77719 0.84844 1.11304 1.68576 0.82943 0.66939 -0.28962 1.00000 2935
-1.15435 0.71626 0.62602 0.72889 0.59094 0.73504 0.54659 0.51132 -0.28962 1.00000 2589
0.05380 1.63233 1.43224 1.44621 2.38157 2.45175 2.63142 2.03087 0.02057 1.00000 2112
0.05380 0.84118 1.12991 0.96800 1.07123 0.56382 1.55479 0.97832 0.33077 1.00000 4097
1.26194 -1.28243 -1.28876 -1.30353 -1.24761 -1.12585 -1.32840 -1.27046 -1.22021 1.00000 2825
1.26194 -1.24079 -1.33915 -1.18398 -1.20478 -1.13486 -1.15048 -1.21299 -1.22021 1.00000 1200
1.26194 -1.40735 -1.28876 -1.30353 -1.09771 -1.19119 -1.28734 -0.88968 -0.91001 1.00000 560
-1.15435 0.92446 0.82758 0.48978 0.55525 0.78686 0.05389 0.76638 0.02057 1.00000 2951
-1.15435 0.50807 0.57563 0.48978 0.25852 0.45118 0.50553 0.18802 -0.91001 1.00000 3458
-1.15435 0.05003 0.07174 -0.22755 0.02806 -0.38014 0.12688 0.18802 3.12252 1.00000 1987
1.26194 0.63298 0.72680 0.72889 0.18102 0.09297 0.38235 0.36763 -0.59982 1.00000 425
1.26194 -1.99030 -2.04460 -1.66219 -1.47399 -1.44351 -1.38770 -1.47163 -1.53040 1.00000 2830
1.26194 -0.36636 -0.18020 0.13112 -0.50220 -0.57614 -0.54373 0.11617 1.57154 1.00000 2286
-1.15435 0.88282 0.87797 0.48978 0.53894 0.62014 0.36867 0.54725 0.64096 1.00000 1123
-1.15435 0.17495 0.27330 0.60933 0.34009 -0.15711 0.78381 0.61909 2.81232 1.00000 3176
1.26194 -0.69948 -0.63370 -0.46665 -0.94578 -0.87353 -0.89044 -0.92560 -0.91001 1.00000 3028
-1.15435 1.04938 0.77719 0.48978 1.85744 0.95583 0.89330 0.49336 0.02057 1.00000 351
1.26194 -0.82439 -0.93604 -0.94487 -0.92130 -0.87803 -0.99081 -0.96153 -1.22021 1.00000 4113
-1.15435 -0.03325 -0.12981 -0.34710 -0.03516 0.19885 -0.13315 -0.27899 -0.91001 1.00000 2159
-1.15435 0.79954 0.62602 0.13112 0.52568 0.68323 0.82943 0.12695 0.02057 1.00000 3885
0.05380 0.00839 0.02135 -0.58621 -0.11062 0.25517 -0.16052 -0.42268 -0.91001 1.00000 2673
1.26194 -0.69948 -0.63370 -0.22755 -0.77344 -0.67753 -0.88588 -0.75317 -1.22021 1.00000 3092
0.05380 0.46643 0.52524 -0.46665 0.33601 0.46469 0.52834 0.29579 0.33077 1.00000 3231
0.05380 -0.65784 -0.78487 -0.82532 -0.76732 -0.80819 -0.70796 -0.83220 -0.28962 1.00000 3249
1.26194 -0.40800 -0.53293 -0.58621 -0.63068 -0.36212 -0.84482 -0.76395 -0.91001 1.00000 948
-1.15435 1.00774 1.07952 1.08755 1.28843 1.00990 1.23089 1.22979 2.81232 1.00000 4035
-1.15435 0.09167 0.22291 0.01156 -0.22891 -0.33283 -0.19246 -0.16762 -0.59982 1.00000 3581
1.26194 -0.44964 -0.38176 -0.46665 -0.73061 -0.78792 -0.68515 -0.60229 0.64096 1.00000 3459
1.26194 -0.86603 -0.88565 -0.70576 -1.05998 -1.10107 -1.05924 -1.03696 -1.22021 1.00000 3708
0.05380 0.29987 0.52524 0.96800 0.28809 -0.07825 0.14057 0.83463 0.64096 1.00000 3084
1.26194 -0.94931 -0.73448 -0.70576 -1.01716 -0.91183 -1.00449 -0.49452 -0.91001 1.00000 3757
0.05380 0.59135 0.22291 1.68532 1.41896 1.32305 1.96537 1.22979 0.33077 1.00000 119
-1.15435 -0.15816 -0.18020 -0.82532 -0.35332 -0.44998 -0.00542 -0.35083 0.33077 1.00000 2600
0.05380 0.42479 0.57563 1.32666 0.34213 0.25968 0.60589 1.66086 -0.59982 1.00000 1636
0.05380 0.79954 0.62602 2.04398 0.58381 0.08395 0.30936 0.87056 1.57154 1.00000 48
0.05380 0.96610 1.02913 1.44621 1.14567 1.12930 1.37687 1.22979 0.64096 1.00000 4005
0.05380 1.25758 1.43224 0.96800 1.75343 0.91302 1.73270 2.59487 1.57154 1.00000 3022
-1.15435 0.46643 0.47485 -0.22755 0.04743 0.22814 -0.07385 -0.09937 -0.59982 1.00000 734
0.05380 -0.15816 0.02135 0.25067 -0.39615 -0.52433 -0.42968 -0.17122 2.19193 1.00000 1918
-1.15435 -0.69948 -0.33137 -0.22755 -0.69696 -0.60093 -0.76727 -0.60229 -0.28962 1.00000 825
-1.15435 0.00839 0.07174 0.48978 -0.37575 -0.44773 -0.21071 -0.13529 0.64096 1.00000 2848
-1.15435 -0.32472 -0.12981 0.01156 -0.40634 -0.58966 -0.48899 -0.09937 1.26135 1.00000 415
1.26194 0.29987 0.37408 0.37023 0.09128 -0.26524 0.25918 0.25986 1.88174 1.00000 2197
0.05380 -0.40800 -0.07943 -0.58621 -0.58683 -0.78116 -0.71253 -0.20714 0.95115 1.00000 128
0.05380 0.92446 0.92835 0.96800 0.87239 0.80939 1.01647 0.79871 0.02057 1.00000 2555
-1.15435 -0.82439 -0.83526 -1.06442 -0.91824 -0.85100 -0.91782 -0.99745 -0.91001 1.00000 2657
-1.15435 -0.53292 -0.28098 -0.10799 -0.70716 -0.68654 -0.53005 -0.67414 0.02057 1.00000 632
1.26194 0.34151 0.32369 0.84844 0.09128 0.24616 0.26830 -0.20714 0.33077 1.00000 1745
0.05380 0.75790 0.92835 0.60933 1.01617 1.08424 1.10315 0.83463 0.02057 1.00000 1014
0.05380 0.67462 0.87797 0.72889 0.53588 0.34754 0.82943 0.69094 0.95115 1.00000 3492
1.26194 -1.44899 -1.49032 -1.54264 -1.32307 -1.21371 -1.42420 -1.32076 -1.53040 1.00000 3749
0.05380 0.46643 0.92835 0.60933 0.19631 0.04791 0.04020 0.44307 0.02057 1.00000 2117
-1.15435 1.21594 1.33147 0.84844 1.33228 1.71055 1.02103 0.90648 0.02057 1.00000 548
1.26194 -2.73981 -2.59888 -2.25997 -1.61369 -1.53813 -1.59299 -1.63688 -2.15079 1.00000 1078
1.26194 -0.78276 -0.73448 -0.82532 -0.91926 -0.77215 -0.93150 -1.06929 -1.22021 1.00000 3668
-1.15435 0.46643 0.42446 -0.46665 0.08108 0.26419 -0.30195 0.15568 -0.59982 1.00000 1056
0.05380 0.05003 0.17252 -0.22755 -0.14325 -0.15485 0.14969 -0.24306 -0.59982 1.00000 2108
1.26194 -0.19980 -0.18020 -0.46665 -0.47568 -0.51306 -0.30651 -0.47297 -0.59982 1.00000 3526
